CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book
789454683,Existing Customer,45,F,3,High School,Single,$40K - $60K,Blue,36
711428733,Existing Customer,50,F,3,Post-Graduate,Divorced,$40K - $60K,Blue,39
715842183,Existing Customer,42,F,5,High School,Married,Less than $40K,Blue,35
815772333,Existing Customer,48,F,2,Unknown,Single,Less than $40K,Blue,43
778255083,Existing Customer,52,F,1,Uneducated,Married,Less than $40K,Blue,42
715571583,Existing Customer,57,F,2,Doctorate,Divorced,Less than $40K,Blue,47
720711483,Attrited Customer,56,F,1,High School,Married,Unknown,Blue,42
827436483,Existing Customer,48,M,1,Graduate,Married,$80K - $120K,Blue,44
710715783,Existing Customer,52,F,1,Uneducated,Single,Less than $40K,Blue,45
758367933,Existing Customer,56,M,2,Uneducated,Single,$80K - $120K,Blue,49
721399833,Existing Customer,43,F,2,High School,Married,$40K - $60K,Blue,34
708727983,Existing Customer,62,M,0,Uneducated,Single,$60K - $80K,Blue,36
802822833,Existing Customer,51,M,3,Uneducated,Unknown,$80K - $120K,Blue,45
713276733,Existing Customer,45,F,4,Graduate,Single,Less than $40K,Blue,36
809440008,Attrited Customer,39,F,2,High School,Single,Unknown,Blue,34
716959833,Existing Customer,45,M,3,Graduate,Single,$120K +,Blue,31
714432108,Existing Customer,56,F,3,Uneducated,Married,$40K - $60K,Blue,46
772580958,Existing Customer,57,F,2,Uneducated,Married,Unknown,Blue,47
715071483,Existing Customer,60,F,1,Uneducated,Divorced,$40K - $60K,Blue,52
712410858,Existing Customer,50,F,4,Uneducated,Married,Unknown,Blue,40
715395933,Existing Customer,44,F,3,College,Unknown,Unknown,Blue,35
711237633,Attrited Customer,49,M,0,Graduate,Married,$60K - $80K,Blue,29
781337658,Existing Customer,50,F,1,Graduate,Married,Less than $40K,Blue,44
718913358,Attrited Customer,36,M,2,Graduate,Single,Less than $40K,Blue,36
715784808,Existing Customer,57,F,4,Post-Graduate,Single,$40K - $60K,Blue,48
718452633,Attrited Customer,35,F,4,Graduate,Married,Unknown,Blue,36
769883733,Attrited Customer,46,M,3,Post-Graduate,Single,$40K - $60K,Blue,40
709375158,Existing Customer,29,F,1,Unknown,Unknown,Unknown,Blue,36
801977733,Existing Customer,40,F,2,High School,Single,Less than $40K,Blue,34
709175208,Existing Customer,50,F,4,Uneducated,Single,Less than $40K,Blue,43
788990508,Existing Customer,62,F,0,Unknown,Single,$40K - $60K,Blue,49
720835308,Existing Customer,49,F,2,Uneducated,Married,Unknown,Blue,34
717365958,Existing Customer,50,F,1,Graduate,Married,Less than $40K,Blue,36
779577108,Existing Customer,49,F,1,Doctorate,Single,$40K - $60K,Blue,32
801497508,Existing Customer,56,F,1,Graduate,Married,Less than $40K,Blue,50
716131083,Existing Customer,47,M,2,Graduate,Single,$40K - $60K,Blue,35
784734258,Existing Customer,56,F,2,Unknown,Divorced,$40K - $60K,Blue,50
711122958,Attrited Customer,41,F,3,Graduate,Single,Less than $40K,Blue,33
779508333,Existing Customer,63,M,0,Unknown,Unknown,$60K - $80K,Blue,46
717699408,Existing Customer,51,F,3,Graduate,Married,Unknown,Blue,36
720210483,Existing Customer,43,F,3,High School,Unknown,Unknown,Blue,28
709329558,Existing Customer,49,F,4,High School,Single,Less than $40K,Gold,34
721222833,Existing Customer,51,F,3,Graduate,Married,$40K - $60K,Blue,36
712682583,Existing Customer,44,M,5,High School,Single,$60K - $80K,Blue,35
710051658,Existing Customer,46,M,3,Graduate,Married,$60K - $80K,Blue,37
708606633,Attrited Customer,56,F,3,Graduate,Married,$40K - $60K,Blue,44
710862258,Existing Customer,41,F,2,Uneducated,Married,Less than $40K,Blue,36
720072933,Existing Customer,49,F,4,Graduate,Married,Less than $40K,Blue,36
757527033,Existing Customer,53,F,2,College,Single,Less than $40K,Blue,46
713115483,Attrited Customer,44,F,3,Uneducated,Married,Less than $40K,Blue,36
816078708,Existing Customer,45,M,3,Unknown,Single,$40K - $60K,Blue,40
713985183,Existing Customer,46,F,5,Graduate,Single,Less than $40K,Blue,38
789601308,Existing Customer,58,M,3,Unknown,Married,$120K +,Blue,52
720133908,Existing Customer,41,M,2,Post-Graduate,Single,$40K - $60K,Blue,27
803197833,Existing Customer,49,F,1,Post-Graduate,Divorced,$40K - $60K,Blue,44
812222208,Existing Customer,54,F,3,Uneducated,Single,Unknown,Blue,49
757634583,Existing Customer,52,F,2,Graduate,Married,Less than $40K,Blue,45
719362458,Existing Customer,47,F,3,High School,Married,Less than $40K,Blue,36
789331908,Existing Customer,40,F,3,High School,Unknown,Less than $40K,Blue,30
715616358,Existing Customer,53,F,0,Graduate,Married,Unknown,Blue,36
711784908,Existing Customer,46,F,4,High School,Single,Less than $40K,Blue,34
806900508,Existing Customer,53,F,1,High School,Married,Less than $40K,Blue,48
710098233,Existing Customer,28,F,0,Unknown,Single,Less than $40K,Blue,13
713508333,Existing Customer,43,F,4,College,Unknown,Less than $40K,Blue,33
712176708,Existing Customer,51,F,3,Uneducated,Single,Less than $40K,Blue,36
719724933,Existing Customer,58,F,1,Uneducated,Married,Less than $40K,Blue,51
716537433,Existing Customer,50,F,2,College,Married,$40K - $60K,Blue,36
713186058,Attrited Customer,42,F,3,Unknown,Married,$40K - $60K,Blue,36
787558683,Existing Customer,45,F,4,Post-Graduate,Single,$40K - $60K,Blue,35
718002633,Existing Customer,48,F,2,Graduate,Married,$40K - $60K,Silver,41
789241308,Attrited Customer,54,F,2,Unknown,Unknown,Less than $40K,Blue,39
713941158,Existing Customer,47,F,1,High School,Unknown,Less than $40K,Blue,36
808950108,Existing Customer,39,F,2,Graduate,Married,Less than $40K,Blue,34
719050458,Existing Customer,62,F,0,Unknown,Single,Less than $40K,Blue,56
718021608,Existing Customer,45,F,3,Graduate,Married,$40K - $60K,Blue,34
788870283,Existing Customer,56,F,3,Graduate,Married,Less than $40K,Blue,41
778272408,Attrited Customer,52,M,1,Unknown,Divorced,$80K - $120K,Blue,42
720079758,Existing Customer,46,F,3,Uneducated,Single,Unknown,Blue,42
787457883,Existing Customer,51,F,0,Unknown,Married,Less than $40K,Blue,37
719884983,Existing Customer,52,M,2,Graduate,Single,$40K - $60K,Blue,44
822056583,Existing Customer,44,F,4,Graduate,Single,$40K - $60K,Blue,40
714585033,Existing Customer,41,F,4,Uneducated,Married,Less than $40K,Blue,36
713981283,Existing Customer,52,F,3,Graduate,Married,Less than $40K,Blue,46
715328658,Attrited Customer,41,F,5,Post-Graduate,Married,Less than $40K,Blue,36
708918558,Attrited Customer,37,F,2,Graduate,Married,$40K - $60K,Blue,36
748194633,Existing Customer,60,F,1,Graduate,Divorced,Less than $40K,Blue,53
719323683,Existing Customer,47,F,3,Uneducated,Single,$40K - $60K,Blue,35
708611733,Existing Customer,42,F,1,College,Married,Unknown,Blue,33
771219033,Existing Customer,42,M,1,Uneducated,Unknown,$80K - $120K,Blue,29
721480158,Attrited Customer,50,F,2,Unknown,Married,Less than $40K,Blue,43
708086958,Existing Customer,49,F,2,Uneducated,Married,Unknown,Blue,41
709100283,Attrited Customer,36,F,2,High School,Single,Unknown,Blue,26
719350908,Existing Customer,43,M,4,Unknown,Unknown,Less than $40K,Blue,35
714124983,Existing Customer,57,M,2,Unknown,Single,$80K - $120K,Blue,48
718031508,Existing Customer,45,M,4,College,Divorced,$80K - $120K,Blue,37
709732608,Existing Customer,41,F,3,Graduate,Married,Less than $40K,Blue,36
713466033,Attrited Customer,39,F,2,Graduate,Divorced,Less than $40K,Blue,36
716369208,Existing Customer,44,F,3,Graduate,Married,Less than $40K,Blue,36
781143933,Existing Customer,43,F,3,High School,Single,Less than $40K,Blue,36
711337158,Existing Customer,56,M,2,Graduate,Married,$40K - $60K,Blue,49
714724908,Existing Customer,41,F,1,Uneducated,Married,$40K - $60K,Blue,36
719973033,Existing Customer,49,F,1,Unknown,Married,Less than $40K,Blue,37
714196008,Existing Customer,43,M,2,Graduate,Unknown,$60K - $80K,Blue,25
780272208,Existing Customer,39,F,1,Graduate,Unknown,Less than $40K,Blue,25
717849708,Existing Customer,46,M,4,Unknown,Divorced,$60K - $80K,Blue,32
712437108,Existing Customer,49,M,3,Unknown,Married,$80K - $120K,Blue,42
767802483,Existing Customer,44,M,4,College,Single,$60K - $80K,Blue,38
709064208,Attrited Customer,43,F,2,Uneducated,Single,Less than $40K,Blue,32
714343608,Existing Customer,56,F,0,Unknown,Single,Less than $40K,Blue,36
709668408,Existing Customer,56,F,1,Graduate,Unknown,$40K - $60K,Blue,36
712753758,Existing Customer,57,F,1,High School,Single,Less than $40K,Blue,41
807722658,Existing Customer,51,F,2,Graduate,Single,Less than $40K,Blue,46
826808208,Existing Customer,60,F,0,High School,Single,$40K - $60K,Blue,56
757224108,Existing Customer,43,F,4,Graduate,Married,Less than $40K,Blue,32
816091608,Existing Customer,37,F,1,College,Single,$40K - $60K,Blue,32
819684183,Existing Customer,46,F,3,Graduate,Single,$40K - $60K,Blue,41
719630358,Attrited Customer,50,F,4,High School,Married,Less than $40K,Blue,36
712399308,Attrited Customer,38,F,3,High School,Unknown,Less than $40K,Blue,36
721282908,Existing Customer,44,F,4,Graduate,Married,$40K - $60K,Blue,29
820848408,Existing Customer,52,F,4,Uneducated,Divorced,Unknown,Blue,48
710888883,Existing Customer,37,F,3,High School,Unknown,Less than $40K,Blue,36
711338058,Existing Customer,45,F,1,Unknown,Married,Less than $40K,Blue,33
721317333,Existing Customer,40,F,4,Post-Graduate,Single,$40K - $60K,Blue,31
711350133,Existing Customer,51,M,2,Graduate,Married,$80K - $120K,Blue,34
803606958,Existing Customer,57,F,3,Graduate,Single,Less than $40K,Blue,52
721039308,Existing Customer,40,M,4,Uneducated,Single,$80K - $120K,Blue,36
713440833,Existing Customer,61,F,0,Graduate,Single,Less than $40K,Blue,36
780814158,Existing Customer,57,F,3,High School,Unknown,Less than $40K,Blue,39
717255333,Attrited Customer,40,M,3,Graduate,Single,$80K - $120K,Blue,36
714368883,Existing Customer,50,F,3,Graduate,Single,Less than $40K,Blue,36
788797983,Existing Customer,42,F,3,Uneducated,Married,Unknown,Blue,24
720642633,Existing Customer,43,F,4,Graduate,Single,$40K - $60K,Blue,24
708793008,Attrited Customer,46,M,3,Doctorate,Divorced,$80K - $120K,Blue,35
819351258,Existing Customer,42,F,3,College,Married,Less than $40K,Blue,37
715212108,Existing Customer,41,F,2,College,Married,Less than $40K,Blue,36
720046458,Existing Customer,50,F,0,High School,Single,Less than $40K,Blue,43
779942808,Existing Customer,42,F,3,Graduate,Single,Less than $40K,Blue,28
713709258,Existing Customer,43,M,3,Post-Graduate,Single,$40K - $60K,Blue,32
779961408,Existing Customer,58,F,1,Uneducated,Single,Less than $40K,Blue,43
798699033,Existing Customer,52,F,2,Graduate,Single,Unknown,Blue,46
754968033,Existing Customer,40,F,4,High School,Married,Less than $40K,Blue,33
710163633,Existing Customer,41,F,4,Graduate,Divorced,$40K - $60K,Blue,36
781675983,Existing Customer,59,F,0,Graduate,Married,Less than $40K,Blue,53
720418383,Existing Customer,45,F,3,Unknown,Single,Unknown,Blue,27
778486008,Existing Customer,52,F,3,High School,Married,Less than $40K,Blue,40
718303683,Attrited Customer,36,F,2,Graduate,Married,Less than $40K,Blue,23
716756133,Existing Customer,43,F,2,Graduate,Divorced,Less than $40K,Blue,33
711363258,Existing Customer,49,F,1,Post-Graduate,Married,Unknown,Blue,39
708551508,Existing Customer,51,F,2,College,Single,Less than $40K,Blue,37
715019883,Existing Customer,52,M,3,College,Married,$60K - $80K,Blue,42
711125358,Existing Customer,45,F,3,Graduate,Single,$40K - $60K,Blue,39
708453408,Existing Customer,40,M,4,College,Divorced,$80K - $120K,Blue,31
716370258,Existing Customer,49,F,3,Graduate,Single,Less than $40K,Blue,36
803880108,Existing Customer,47,F,3,High School,Single,$40K - $60K,Blue,41
708660408,Attrited Customer,40,F,1,College,Married,$40K - $60K,Blue,36
709822008,Existing Customer,42,F,3,Unknown,Divorced,Unknown,Blue,31
716411358,Existing Customer,43,F,3,Uneducated,Single,Less than $40K,Blue,36
717524433,Existing Customer,52,F,2,College,Married,$40K - $60K,Blue,40
721011858,Existing Customer,63,M,1,Graduate,Unknown,Less than $40K,Blue,52
719734533,Existing Customer,40,F,4,Graduate,Married,Less than $40K,Blue,28
712285908,Existing Customer,60,F,1,High School,Single,Less than $40K,Blue,49
713675658,Existing Customer,36,F,1,High School,Single,Unknown,Blue,22
712869783,Existing Customer,56,F,3,Graduate,Single,Less than $40K,Blue,36
708545058,Existing Customer,45,F,2,Graduate,Single,$40K - $60K,Blue,36
817240833,Existing Customer,51,F,2,Graduate,Single,Less than $40K,Blue,36
711671058,Attrited Customer,48,F,1,Uneducated,Married,Unknown,Blue,38
719815383,Existing Customer,49,F,4,Doctorate,Married,Unknown,Blue,39
808747233,Attrited Customer,50,M,2,Doctorate,Married,$120K +,Silver,45
713084208,Attrited Customer,43,M,4,College,Married,$40K - $60K,Blue,32
806652483,Existing Customer,41,F,2,High School,Single,$40K - $60K,Blue,36
709803258,Attrited Customer,48,M,2,Unknown,Married,$80K - $120K,Blue,28
717765183,Existing Customer,55,F,1,Unknown,Single,Unknown,Blue,42
779041983,Existing Customer,41,M,5,High School,Single,$40K - $60K,Blue,22
709868433,Existing Customer,43,F,4,Unknown,Single,Less than $40K,Blue,33
818699208,Attrited Customer,47,F,4,Post-Graduate,Married,Unknown,Blue,42
717395733,Existing Customer,42,F,3,Doctorate,Married,$40K - $60K,Blue,36
719516208,Attrited Customer,54,M,2,College,Single,$120K +,Blue,36
717026658,Attrited Customer,43,F,3,Uneducated,Married,Less than $40K,Blue,32
801516183,Existing Customer,52,F,4,Graduate,Single,Less than $40K,Blue,46
716231133,Existing Customer,40,F,4,Graduate,Married,Less than $40K,Blue,36
779625858,Existing Customer,37,F,2,Unknown,Single,Less than $40K,Blue,27
709575858,Existing Customer,53,M,4,Graduate,Single,$40K - $60K,Blue,36
720927183,Existing Customer,56,F,4,Graduate,Married,Less than $40K,Blue,36
772198983,Existing Customer,53,F,2,Graduate,Married,$40K - $60K,Blue,42
721122258,Existing Customer,38,F,3,Uneducated,Married,$40K - $60K,Blue,36
758875908,Existing Customer,40,F,4,Unknown,Single,Less than $40K,Blue,33
716501133,Existing Customer,36,F,2,Graduate,Single,Less than $40K,Blue,36
719250783,Existing Customer,41,F,1,High School,Single,Less than $40K,Blue,31
789179583,Existing Customer,28,F,1,College,Divorced,Unknown,Blue,17
708254733,Existing Customer,41,F,4,Post-Graduate,Single,Less than $40K,Blue,36
719758758,Existing Customer,42,F,3,Graduate,Married,Less than $40K,Blue,23
805458933,Existing Customer,39,F,2,Graduate,Single,$40K - $60K,Blue,34
720408708,Existing Customer,49,F,2,Uneducated,Married,Less than $40K,Blue,36
788911458,Existing Customer,40,F,4,College,Married,Less than $40K,Blue,26
771862308,Existing Customer,50,M,1,College,Single,$80K - $120K,Blue,39
714616308,Existing Customer,44,F,4,Uneducated,Divorced,Less than $40K,Blue,38
721221783,Existing Customer,62,M,2,Graduate,Single,Less than $40K,Blue,48
766021083,Attrited Customer,55,F,1,College,Single,Less than $40K,Blue,48
771918033,Existing Customer,54,M,4,Graduate,Single,$80K - $120K,Blue,43
719756133,Attrited Customer,34,M,4,Uneducated,Single,$60K - $80K,Blue,20
711777633,Existing Customer,41,M,3,Graduate,Divorced,$60K - $80K,Blue,27
713261133,Attrited Customer,38,M,4,Graduate,Unknown,$60K - $80K,Blue,22
788519958,Existing Customer,57,F,2,Graduate,Single,Less than $40K,Blue,50
768412608,Existing Customer,39,F,1,Graduate,Single,$40K - $60K,Blue,33
709972908,Existing Customer,38,F,2,Graduate,Single,Less than $40K,Blue,25
713029683,Existing Customer,64,M,0,Graduate,Single,Less than $40K,Blue,36
768243858,Attrited Customer,54,M,3,High School,Married,$80K - $120K,Blue,48
711685758,Existing Customer,60,F,1,Graduate,Single,$40K - $60K,Blue,42
714528258,Existing Customer,46,M,2,Graduate,Divorced,$60K - $80K,Blue,39
818930808,Existing Customer,36,F,2,Uneducated,Married,Less than $40K,Blue,31
713310558,Existing Customer,47,F,2,Graduate,Married,$40K - $60K,Blue,28
719995008,Existing Customer,44,F,4,Graduate,Married,Unknown,Blue,36
811713408,Existing Customer,58,F,2,High School,Married,$40K - $60K,Blue,53
709649958,Attrited Customer,62,M,0,Post-Graduate,Divorced,$60K - $80K,Silver,46
708822783,Existing Customer,53,F,2,High School,Single,Less than $40K,Blue,36
771869508,Existing Customer,51,F,2,Uneducated,Married,Less than $40K,Blue,40
804413508,Existing Customer,41,M,1,High School,Single,$80K - $120K,Blue,36
815756058,Existing Customer,54,F,1,Graduate,Single,Less than $40K,Blue,49
712278108,Existing Customer,46,F,2,Unknown,Married,$40K - $60K,Blue,38
717072108,Attrited Customer,50,F,2,Unknown,Single,$40K - $60K,Blue,36
721460283,Attrited Customer,49,F,3,Post-Graduate,Single,Less than $40K,Blue,35
784827108,Existing Customer,39,F,1,High School,Single,Less than $40K,Blue,33
717862308,Existing Customer,45,F,2,College,Divorced,$40K - $60K,Blue,27
716726058,Existing Customer,48,F,3,College,Single,Less than $40K,Blue,30
717405408,Existing Customer,31,F,0,Post-Graduate,Single,Unknown,Blue,18
718734408,Existing Customer,57,F,2,Unknown,Single,$40K - $60K,Blue,45
771666783,Existing Customer,43,F,5,College,Married,$40K - $60K,Blue,31
789301458,Existing Customer,41,F,4,High School,Married,Unknown,Blue,30
772329183,Existing Customer,48,M,5,Unknown,Married,$40K - $60K,Blue,38
713792583,Existing Customer,52,F,2,Graduate,Single,Unknown,Blue,43
719577258,Attrited Customer,43,F,2,Uneducated,Divorced,Less than $40K,Blue,30
770878458,Existing Customer,27,F,1,Post-Graduate,Married,Less than $40K,Blue,13
798308058,Existing Customer,39,M,1,Graduate,Single,$40K - $60K,Blue,33
772528158,Attrited Customer,55,F,3,Unknown,Single,Less than $40K,Blue,45
718707933,Attrited Customer,54,M,2,Uneducated,Married,$60K - $80K,Blue,35
709791333,Existing Customer,40,F,3,Uneducated,Single,Less than $40K,Blue,36
710090958,Existing Customer,51,M,3,College,Married,$80K - $120K,Blue,40
772687983,Existing Customer,53,M,3,Graduate,Single,$60K - $80K,Blue,43
714707133,Existing Customer,47,F,3,Uneducated,Married,Less than $40K,Blue,36
720126033,Existing Customer,42,M,4,High School,Single,$80K - $120K,Blue,28
713995233,Existing Customer,38,F,2,High School,Married,Less than $40K,Blue,36
771638733,Attrited Customer,49,M,3,Doctorate,Single,$40K - $60K,Blue,37
715009833,Existing Customer,51,F,1,High School,Married,Less than $40K,Blue,36
